ax,ay,az,gx,gy,gz,slot,label
0.2368,1.3975,-0.4380,-39.573,44.451,23.720,1,10
0.2651,1.3677,-0.4272,-36.890,45.061,28.598,1,10
0.2803,1.3359,-0.4194,-34.024,45.671,33.049,1,10
0.2964,1.2944,-0.4014,-31.524,45.732,36.402,1,10
0.3198,1.2573,-0.3945,-29.390,45.915,39.024,1,10
0.3271,1.2075,-0.3809,-27.317,45.366,41.220,1,10
0.5166,-0.8223,-0.3750,96.159,-15.915,-24.695,2,10
0.5039,-0.8198,-0.3774,96.463,-15.732,-24.207,2,10
0.4941,-0.8179,-0.3755,96.890,-14.878,-23.537,2,10
0.4873,-0.8203,-0.3711,97.195,-14.390,-23.232,2,10
0.4785,-0.8203,-0.3774,97.073,-14.085,-22.866,2,10
0.4736,-0.8159,-0.3687,96.402,-13.598,-22.805,2,10
0.4663,-0.8071,-0.3608,95.244,-13.171,-22.988,2,10
0.4644,-0.8110,-0.3613,93.780,-12.622,-22.866,2,10
0.3306,0.7446,-0.3086,-21.524,41.159,39.268,1,10
0.3374,0.7095,-0.3120,-22.073,40.854,38.537,1,10
0.3438,0.6865,-0.3013,-22.317,40.610,37.317,1,10
0.3413,0.6504,-0.3027,-22.317,40.793,36.829,1,10
0.3447,0.6309,-0.3047,-21.829,40.305,35.549,1,10
0.3521,0.6055,-0.3071,-21.951,40.000,34.817,1,10
0.3540,0.5806,-0.3042,-20.976,39.634,33.720,1,10
0.3662,0.5610,-0.3101,-20.122,39.085,32.866,1,10
0.3765,0.5381,-0.3096,-19.024,38.720,31.585,1,10
0.3843,0.5176,-0.3208,-17.500,37.378,30.732,1,10
0.3926,0.4927,-0.3228,-15.732,36.707,29.695,1,10
0.3975,0.4702,-0.3330,-13.841,35.976,28.354,1,10
0.4155,0.4434,-0.3452,-11.768,34.756,27.317,1,10
0.4224,0.4209,-0.3447,-9.329,33.293,26.037,1,10
0.4341,0.4009,-0.3535,-6.829,32.866,24.817,1,10
0.4429,0.3784,-0.3516,-4.573,31.402,23.659,1,10
0.4502,0.3604,-0.3657,-2.012,30.366,22.317,1,10
0.4575,0.3301,-0.3779,0.610,29.329,21.037,1,10
0.4668,0.3037,-0.3843,2.988,28.171,20.000,1,10
0.4795,0.2783,-0.3950,5.671,27.378,18.963,1,10
0.4814,0.2495,-0.4033,7.866,26.280,17.927,1,10
0.4883,0.2256,-0.4082,10.366,25.366,16.890,1,10
0.5005,0.1992,-0.4253,12.744,24.024,15.732,1,10
0.5039,0.1738,-0.4302,14.329,23.049,14.878,1,10
0.5122,0.1431,-0.4438,17.195,21.280,12.988,1,10
0.5225,0.1162,-0.4536,18.476,20.427,12.012,1,10
0.5264,0.0908,-0.4556,19.573,19.390,10.488,1,10
0.5244,0.0693,-0.4639,20.793,17.683,9.268,1,10
0.5356,0.0474,-0.4746,20.976,16.707,7.622,1,10
0.5410,0.0210,-0.4761,21.829,15.122,5.976,1,10
0.5532,-0.0010,-0.4966,21.646,13.963,4.756,1,10
0.5547,-0.0254,-0.5024,21.890,12.561,2.866,1,10
0.5703,-0.0469,-0.5171,22.378,11.402,1.098,1,10
0.5684,-0.0674,-0.5151,22.500,10.366,-0.366,1,10
0.5845,-0.0796,-0.5264,22.622,8.963,-3.049,1,10
0.5913,-0.1055,-0.5264,23.110,8.110,-5.000,1,10
0.5952,-0.1201,-0.5342,23.232,7.256,-7.622,1,10
0.6021,-0.1348,-0.5493,23.720,6.220,-9.695,1,10
0.6152,-0.1406,-0.5439,24.146,5.305,-12.134,1,10
0.6206,-0.1489,-0.5596,24.634,3.902,-14.634,1,10
0.6362,-0.1558,-0.5674,25.610,2.927,-17.378,1,10
0.6455,-0.1514,-0.5820,25.427,1.707,-20.183,1,10
0.6494,-0.1553,-0.5884,26.585,0.183,-22.805,1,10
0.6704,-0.1475,-0.6094,26.585,-1.341,-25.732,1,10
0.6714,-0.1357,-0.6147,26.707,-2.622,-28.110,1,10
0.6782,-0.1304,-0.6240,27.134,-4.207,-31.402,1,10
0.6816,-0.1182,-0.6357,27.256,-5.488,-34.146,1,10
0.6855,-0.0972,-0.6582,27.134,-7.012,-37.134,1,10
0.6909,-0.0835,-0.6694,27.073,-8.659,-40.000,1,10
0.6943,-0.0562,-0.6841,26.463,-9.695,-43.415,1,10
0.6929,-0.0249,-0.6968,26.951,-10.854,-46.707,1,10
0.6904,0.0054,-0.7085,26.585,-11.646,-49.939,1,10
0.6870,0.0410,-0.7246,26.159,-12.561,-53.537,1,10
0.6816,0.0986,-0.7344,24.512,-14.024,-58.354,1,10
0.6836,0.1250,-0.7417,23.963,-14.634,-59.878,1,10
0.6733,0.1636,-0.7598,22.866,-15.183,-63.293,1,10
0.5361,-0.8315,-0.5010,-31.098,8.293,12.012,2,10
0.5259,-0.8398,-0.4985,-32.195,8.110,11.646,2,10
0.5264,-0.8643,-0.4961,-33.963,8.232,11.220,2,10
0.5190,-0.8770,-0.4858,-35.183,8.232,10.366,2,10
0.5161,-0.8882,-0.4951,-36.463,8.293,9.329,2,10
0.5195,-0.8960,-0.4805,-38.171,8.354,8.598,2,10
0.5059,-0.9141,-0.4834,-39.512,8.537,7.927,2,10
